what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1504861259151
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1504861259151
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1504861259151
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1504861259151
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1504861259151
started,bundle,org.testng.eclipse,6.11.0.201703011520,"org.testng.eclipse",1504861259151
os,sysinfo,,,"win32",1504861259167
arch,sysinfo,,,"x86_64",1504861259167
ws,sysinfo,,,"win32",1504861259167
locale,sysinfo,,,"en_US",1504861259167
processors,sysinfo,,,"4",1504861259167
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1504861259167
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1504861259167
java.specification.name,sysinfo,,,"Java Platform API Specification",1504861259167
java.specification.vendor,sysinfo,,,"Oracle Corporation",1504861259167
java.specification.version,sysinfo,,,"1.7",1504861259167
java.vendor,sysinfo,,,"Oracle Corporation",1504861259167
java.version,sysinfo,,,"1.7.0_79",1504861259167
java.vm.info,sysinfo,,,"mixed mode",1504861259167
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1504861259167
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1504861259167
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1504861259167
java.vm.specification.version,sysinfo,,,"1.7",1504861259167
java.vm.vendor,sysinfo,,,"Oracle Corporation",1504861259167
java.vm.version,sysinfo,,,"24.79-b02",1504861259167
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1504861259916
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1504861259916
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1504861259978
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1504861261179
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504861272745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504861272823
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1504861286835
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1504861289518
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1504861289643
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1504861291000
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1504861291343
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1504861292825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504861315049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504861315158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504861319401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504861353984
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1504861355639
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504861361954
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504861381447
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1504861385877
