what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487592631824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487592635287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487592672368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487592684380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487592691525
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1487592691790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592695924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487592703256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592709278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1487592709293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592711134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592713022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487592713022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487592715643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487592717390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592740088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592740213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592769775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592769977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592777325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487592777465
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1487592816512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487592819554
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487592826652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487592828290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1487592858367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487592864280
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1487592884731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1487592886900
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487592912953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1487592965868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487592972701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487592977147
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487593013386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593018424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593018580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487593023026
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487593030639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593037457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593037473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593037582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593037941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593039477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487593082629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1487593102876
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487593106849
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1487593109089
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487593114363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487593122336
